exam_duration_minutes,time_taken_to_start,tab_switch_count,fullscreen_exit_count,copy_paste_attempts,device_switch_count,ip_address_change,mouse_movement_speed,inactivity_time,question_skip_count,revisits_count,login_attempts,network_instability,webcam_disabled_flag,background_noise_flag,exam_time_remaining,typing_speed,answer_change_count,suspicious_activity_score,cheating_risk
66,0,3,0,0,0,0,494,60,3,17,2,0,0,0,18,37,7,5,0
30,6,2,0,0,1,0,557,2,0,0,1,0,0,1,20,37,0,4,1
65,3,3,4,1,1,0,367,197,2,4,1,1,0,0,3,55,7,10,1
37,5,7,4,0,0,1,548,179,0,14,1,0,0,0,20,38,1,12,1
90,8,3,1,0,1,0,584,100,13,22,2,0,0,0,18,46,19,7,0
30,2,5,0,0,0,0,592,94,3,11,2,0,0,0,0,40,5,7,0
30,0,1,1,0,0,0,480,76,0,12,3,0,0,1,0,33,0,5,0
65,1,7,0,1,0,0,368,74,6,10,1,0,0,1,16,31,5,9,1
31,0,4,0,0,0,0,606,84,0,0,1,0,0,1,7,40,0,5,0
47,0,2,0,0,1,0,489,29,4,7,2,0,0,0,8,40,4,5,0
56,9,7,2,1,0,1,579,118,5,17,1,1,0,1,18,37,12,11,1
49,2,3,3,0,0,0,448,79,5,5,1,0,0,1,17,40,13,7,0
75,4,7,0,1,1,0,330,110,5,18,5,1,0,0,15,36,10,14,1
88,5,5,1,2,0,1,443,129,7,14,2,3,0,1,19,32,7,10,1
60,6,4,0,0,1,0,417,156,10,20,1,2,0,0,16,57,10,6,1
30,1,5,1,2,0,0,373,117,0,0,1,2,0,0,20,42,7,9,0
38,4,4,0,2,0,0,684,66,0,2,1,0,0,0,15,35,10,7,0
89,6,3,0,2,0,0,623,101,8,29,1,0,0,0,24,39,5,6,0
48,1,2,0,1,0,0,327,76,0,10,2,0,0,0,21,33,5,5,0
66,6,5,2,2,0,0,659,165,7,5,2,1,1,1,18,43,13,11,1
71,7,7,1,1,0,0,807,166,4,17,1,0,0,0,1,41,13,10,1
60,5,7,0,1,0,0,508,30,4,14,3,0,0,0,16,38,4,11,0
46,5,3,0,2,0,0,476,146,5,9,2,0,0,1,13,38,5,7,0
53,3,2,2,0,0,0,569,80,0,1,2,1,0,0,30,37,20,6,0
30,0,3,2,0,0,0,665,82,0,0,1,1,0,0,20,35,0,6,0
71,3,3,1,0,1,0,346,83,1,14,1,0,0,0,10,25,11,6,0
30,6,5,1,0,0,0,482,139,0,6,4,3,0,0,20,41,6,10,1
91,6,6,3,2,1,0,493,181,10,35,2,1,0,0,16,26,18,14,1
48,3,4,0,0,0,0,522,79,7,2,1,1,0,0,28,35,11,5,0
67,5,5,1,0,0,0,541,69,5,10,1,1,0,0,4,34,9,7,0
93,4,6,2,0,0,0,599,0,10,25,4,0,0,0,0,45,21,12,0
72,4,5,1,0,0,0,534,33,6,22,1,0,0,0,21,42,7,7,0
70,8,5,0,1,1,1,661,128,6,18,2,3,1,1,25,37,12,9,1
65,1,4,1,0,0,0,424,76,1,18,1,1,0,0,17,45,10,6,0
38,7,3,2,0,0,0,585,118,2,20,4,2,0,0,6,28,3,9,1
34,2,2,2,0,1,0,448,78,0,13,3,1,0,0,11,42,5,8,1
44,3,3,1,1,0,0,554,37,0,10,1,0,0,0,21,43,3,6,0
101,3,7,0,1,0,0,508,74,6,13,2,2,0,0,1,46,22,10,1
30,2,1,4,2,0,0,588,59,0,0,1,0,0,0,11,38,4,8,0
63,4,5,1,1,0,1,173,93,3,11,1,1,0,0,16,32,9,8,1
61,0,4,1,1,0,0,460,90,10,7,1,1,0,0,12,46,15,7,0
78,10,3,2,1,0,0,841,177,6,24,2,2,0,1,19,36,17,8,1
133,8,8,2,0,1,0,584,170,18,27,4,0,1,0,0,33,26,15,1
46,2,6,2,0,0,0,521,56,0,2,1,2,1,0,11,36,8,9,1
78,5,8,2,1,0,1,497,81,3,13,5,1,0,0,20,37,6,16,1
66,4,6,3,0,0,0,584,88,3,22,1,1,0,1,39,34,14,10,1
63,7,7,0,1,0,0,477,160,3,17,3,1,0,0,17,41,2,11,1
63,5,2,0,1,0,0,526,83,8,22,2,1,0,1,8,37,16,5,0
46,1,3,1,0,0,0,631,64,3,4,1,1,1,0,9,41,6,5,1
59,1,7,0,0,0,0,674,13,7,18,1,1,0,1,13,47,9,8,0
58,7,0,0,0,2,0,636,142,2,10,5,0,0,1,17,39,7,7,1
36,2,4,0,0,0,0,571,58,0,4,1,1,0,0,12,46,5,5,0
94,10,5,1,1,0,0,650,107,11,29,2,1,0,0,8,35,23,9,0
61,1,6,0,0,0,0,579,52,11,20,3,3,0,0,0,40,10,9,0
103,4,6,2,0,1,0,499,148,4,19,3,1,0,0,14,47,16,12,1
30,1,3,0,2,0,0,465,119,0,5,2,0,0,0,19,33,0,7,0
64,5,2,1,0,1,0,448,19,8,0,3,0,0,0,35,42,4,7,0
45,7,1,2,0,1,1,611,120,6,12,3,0,0,0,17,41,2,7,1
80,1,2,1,0,0,0,642,46,0,21,1,0,0,0,19,28,14,4,0
102,0,4,1,0,0,0,379,51,10,19,4,1,0,0,1,35,13,9,1
30,2,6,1,1,0,0,474,10,1,0,2,0,0,0,20,39,3,10,1
53,0,6,3,1,0,0,520,105,1,13,3,1,0,0,0,40,10,13,1
30,0,1,1,0,0,0,431,44,4,12,2,0,0,0,13,34,0,4,0
61,2,1,2,0,0,0,677,132,3,24,2,4,0,0,0,47,17,5,0
62,3,5,0,0,1,0,550,49,1,21,1,0,1,0,7,35,15,7,0
53,2,5,1,0,1,0,485,133,0,0,3,0,0,0,21,37,0,10,0
59,1,8,1,1,0,0,510,149,0,9,3,1,0,0,21,33,8,13,1
30,7,4,3,1,0,0,547,168,0,0,3,0,0,1,6,39,0,11,0
51,4,5,2,1,0,0,598,86,0,7,2,0,0,0,21,33,0,10,1
68,3,7,0,1,1,0,422,151,2,2,1,0,0,0,24,42,10,10,1
62,0,2,1,0,0,0,666,47,4,8,1,0,0,0,10,39,8,4,0
85,1,5,2,0,0,0,553,85,3,4,1,0,0,0,12,43,2,8,0
31,2,2,0,0,0,0,572,33,0,0,1,0,0,0,21,39,3,3,0
122,6,8,2,1,1,1,477,159,15,36,2,0,0,0,21,34,20,14,1
74,1,6,0,0,0,0,595,28,1,25,3,0,0,0,13,41,15,9,0
73,3,3,0,1,0,0,631,77,5,24,2,0,0,0,16,53,6,6,0
30,3,3,2,0,0,0,527,77,0,0,1,4,0,0,12,43,2,6,1
30,0,2,1,0,1,0,401,79,0,0,1,0,0,0,20,38,0,5,0
44,4,0,2,0,0,0,497,78,0,2,2,1,0,0,0,36,6,4,0
56,7,7,2,1,2,1,487,132,0,15,5,4,0,0,20,37,10,17,1
110,1,9,0,1,0,0,372,105,7,26,1,1,0,0,7,34,19,11,1
103,2,9,3,0,0,1,431,90,9,33,2,0,1,0,32,25,7,14,1
49,0,4,0,1,0,0,531,58,4,15,1,0,1,0,7,49,3,6,0
83,3,4,2,1,0,0,545,95,4,14,1,0,1,0,0,33,14,8,0
97,5,2,5,1,0,0,561,58,5,14,2,1,0,0,18,35,14,10,1
56,2,4,1,1,0,0,557,82,5,10,1,0,1,0,13,47,6,7,1
99,8,5,0,1,1,1,430,114,8,22,5,0,0,1,19,36,19,12,1
86,4,9,0,2,0,0,656,102,6,14,2,0,0,0,26,41,17,13,1
30,3,3,1,1,0,0,705,91,6,18,2,0,0,0,3,48,4,7,0
33,3,4,2,1,0,0,505,85,0,6,1,0,0,0,7,39,9,8,0
54,0,2,0,0,0,0,502,67,6,16,1,0,0,0,3,54,0,3,0
91,5,4,2,0,0,0,653,6,6,21,1,0,0,0,14,29,12,7,0
42,0,4,0,0,0,0,353,23,0,0,1,0,0,0,32,39,0,5,0
44,1,1,0,1,0,0,482,53,0,0,1,1,0,0,4,44,0,3,0
75,4,4,0,1,1,1,531,136,4,18,4,1,0,0,11,40,6,10,1
30,5,6,1,1,1,0,525,86,0,0,2,0,0,0,20,51,0,11,0
131,6,7,0,3,1,0,401,184,14,33,3,0,1,1,41,39,19,14,1
61,5,3,0,1,0,0,464,117,3,7,3,2,0,0,12,44,4,7,0
84,5,3,1,0,0,0,486,50,3,27,2,1,0,0,8,35,17,6,0
123,5,4,0,1,0,0,633,88,13,32,3,0,0,0,16,53,13,8,0
30,4,4,1,0,0,0,425,128,2,2,1,1,0,0,14,35,4,6,0
44,0,3,3,0,0,0,493,44,2,8,1,1,0,0,13,28,0,7,0
125,1,4,0,0,0,0,528,46,12,37,1,1,1,0,9,31,30,5,0
56,5,5,1,1,1,0,482,134,0,21,2,0,0,1,19,42,0,10,1
46,6,0,0,0,1,0,565,76,4,8,1,0,0,0,7,34,5,2,0
73,0,6,1,1,1,0,639,127,0,10,1,0,1,1,42,29,11,10,1
118,4,5,2,0,1,0,532,45,5,18,1,0,0,0,19,51,20,9,0
77,6,5,2,1,0,0,541,106,4,35,2,1,0,0,22,35,9,10,0
83,0,7,0,1,2,0,458,81,2,4,3,0,0,0,21,44,1,13,0
57,10,6,1,0,0,0,522,180,3,21,2,0,0,0,30,46,5,9,0
69,3,3,2,2,0,0,503,96,5,9,3,1,0,0,19,38,10,10,1
64,4,3,1,1,0,0,382,85,3,13,1,1,0,0,6,53,15,6,0
123,0,5,1,1,0,0,341,73,7,28,2,1,0,0,3,43,8,9,0
66,1,3,0,0,0,0,507,51,5,6,3,1,0,0,23,50,0,6,0
102,13,3,3,1,0,0,729,216,12,38,3,1,0,1,14,33,27,10,1
33,1,4,0,1,0,0,515,73,0,10,1,2,0,1,23,34,3,6,1
88,5,3,0,1,0,0,631,106,7,17,2,0,0,0,20,42,20,6,0
121,4,5,1,0,0,0,572,109,13,30,1,1,0,0,25,42,20,7,0
72,4,7,1,1,0,1,526,81,0,29,1,2,0,0,5,56,23,10,1
53,6,6,2,0,0,0,530,107,6,24,4,0,1,0,19,44,13,12,1
32,0,6,4,2,1,0,542,122,0,2,1,2,0,0,21,42,2,14,1
30,1,6,3,0,0,0,441,70,6,14,2,0,0,0,3,47,10,11,1
47,1,4,2,0,0,0,574,59,7,12,1,0,0,0,21,31,4,7,0
60,5,5,1,0,0,0,484,97,6,7,1,1,0,0,11,46,11,7,1
64,4,6,2,0,0,0,618,73,0,13,1,1,0,0,31,44,3,9,0
38,3,4,2,0,0,1,489,118,0,2,4,0,0,0,19,29,2,10,1
39,4,5,0,0,0,0,610,156,5,10,4,3,0,0,17,38,8,9,1
86,1,3,2,1,0,1,495,104,5,14,1,0,1,0,26,41,11,7,1
49,3,4,2,1,1,1,353,115,5,26,2,0,0,0,27,34,5,10,1
30,3,0,0,0,0,0,533,30,0,0,2,1,0,0,0,39,4,2,0
42,0,7,0,1,0,0,459,142,3,15,1,2,0,0,16,43,7,9,1
30,6,4,0,0,0,0,608,148,0,7,1,2,0,0,14,42,3,5,1
44,0,5,1,1,1,0,524,102,6,10,2,0,0,0,0,37,14,10,0
168,2,8,0,2,2,0,499,88,11,41,1,0,0,0,26,42,41,13,1
58,1,2,0,0,0,0,575,95,4,7,4,0,1,1,20,31,8,6,1
50,8,3,2,0,0,0,506,73,3,14,1,1,0,0,27,41,7,6,0
30,7,1,0,0,0,0,563,185,5,5,1,0,0,1,20,44,1,2,0
46,0,0,0,0,0,0,619,120,0,7,3,0,0,0,18,59,4,3,0
30,4,4,1,0,0,0,609,32,0,0,1,0,0,0,0,51,0,6,0
80,4,6,1,0,0,0,497,79,4,7,1,2,0,1,3,39,4,8,0
55,3,4,2,0,0,0,517,133,0,9,1,1,1,0,24,47,10,7,1
122,9,4,2,0,0,0,632,103,9,39,3,0,0,1,15,28,22,9,1
30,5,2,0,0,0,0,597,122,0,0,3,0,0,0,20,42,2,5,0
55,8,7,2,2,0,0,649,162,9,27,3,1,0,1,23,29,13,14,1
91,4,4,1,1,1,0,490,76,6,37,1,1,0,0,15,40,21,8,1
30,3,0,0,0,0,0,538,50,0,0,1,0,0,0,15,49,0,1,0
68,2,5,2,0,0,0,623,77,6,17,2,1,0,0,18,43,20,9,1
30,3,1,2,0,2,0,552,137,0,0,3,1,0,0,20,31,0,8,1
76,2,3,2,1,0,0,407,114,1,26,1,1,0,0,14,48,15,7,0
91,5,5,0,1,1,1,665,87,8,40,2,0,0,1,1,34,18,9,1
52,5,3,0,0,0,0,517,85,4,17,2,0,0,0,0,41,7,5,0
77,5,2,1,1,0,0,494,137,6,9,1,2,0,0,16,26,1,5,1
41,2,5,0,1,0,0,527,55,2,13,1,0,0,0,15,38,4,7,0
65,5,6,0,2,0,0,447,160,4,20,2,1,0,1,20,36,13,10,1
115,6,5,2,2,0,0,515,121,11,27,1,1,0,0,37,37,19,10,1
58,4,6,0,1,1,0,375,107,8,17,1,1,0,0,31,40,9,9,1
52,4,2,4,1,0,0,490,191,1,17,1,4,0,0,41,32,13,8,1
76,4,3,1,1,0,0,587,71,10,16,3,0,0,0,22,42,10,8,0
92,2,5,1,1,0,0,583,28,3,11,1,0,0,0,21,40,17,8,0
30,0,3,1,1,0,0,452,38,2,10,1,0,0,0,20,43,0,6,0
64,0,6,0,0,0,0,576,45,7,11,1,1,0,1,13,35,2,7,0
30,0,3,2,1,0,0,343,90,2,21,1,0,1,1,9,46,4,7,1
76,1,5,0,1,0,0,493,77,6,14,2,0,0,0,23,49,9,8,0
111,2,6,4,2,0,0,386,63,8,30,1,2,0,0,0,48,18,13,1
69,4,3,5,1,1,0,429,86,6,13,2,0,1,1,34,37,5,12,1
94,4,7,4,1,0,0,610,91,11,28,1,0,0,0,0,32,18,13,1
30,3,4,0,0,0,0,420,35,0,0,1,0,0,0,2,36,0,5,0
43,0,5,2,0,0,0,436,122,4,2,2,0,0,0,17,42,2,9,0
32,7,0,0,0,1,0,690,87,4,15,2,0,0,0,12,50,0,3,0
50,6,7,0,1,0,0,532,142,3,22,2,1,1,0,18,26,15,10,0
70,5,7,1,0,0,0,647,48,6,12,1,0,0,0,16,27,10,9,0
49,7,4,2,0,1,0,687,122,5,9,1,1,1,0,13,41,2,8,1
30,1,6,1,0,0,1,424,76,1,9,1,1,0,0,3,43,2,8,1
44,4,5,1,0,0,0,630,116,0,17,1,0,0,0,31,43,17,7,0
47,3,2,0,0,0,0,655,142,3,5,3,0,0,0,13,35,2,5,0
43,8,7,3,3,0,0,723,156,11,24,2,1,0,1,10,33,12,15,1
74,5,6,0,0,1,0,466,94,2,12,1,0,0,1,20,41,1,8,1
101,5,4,3,0,0,0,340,98,9,11,3,1,0,0,0,41,11,10,0
69,4,4,2,1,1,0,451,78,0,8,1,0,1,1,27,35,4,9,1
30,3,4,2,0,0,0,593,36,0,5,1,1,0,0,9,41,0,7,0
45,3,6,4,0,0,0,394,118,3,14,1,1,0,1,12,50,11,11,1
30,2,4,2,1,0,0,426,127,0,0,3,1,1,1,5,46,0,10,1
105,8,7,0,0,1,0,637,125,8,20,1,1,0,0,0,43,14,9,0
103,3,7,1,0,2,0,461,106,10,25,1,1,0,0,33,33,10,11,1
71,6,4,0,0,0,0,544,167,1,19,2,1,0,0,28,47,4,6,0
86,6,4,1,0,0,1,631,76,6,14,1,1,0,1,8,41,17,6,1
30,0,4,0,1,0,1,635,113,0,4,1,0,0,0,14,42,0,6,0
30,1,5,0,0,0,0,430,25,0,7,2,0,0,0,19,44,0,7,0
43,2,1,1,1,0,0,572,91,7,3,1,0,0,0,5,34,4,4,1
39,4,5,0,2,1,0,583,154,3,7,2,0,0,0,23,33,8,10,1
30,0,2,0,2,0,0,452,41,0,4,3,0,0,0,20,43,6,7,0
62,4,7,3,1,0,0,512,75,4,14,1,0,1,0,27,42,8,12,1
70,3,8,2,0,1,0,474,52,4,21,2,0,0,0,12,41,13,13,0
72,4,2,2,3,2,0,345,156,6,15,3,2,0,1,12,37,11,12,1
88,9,4,2,1,1,1,354,218,10,31,2,3,0,0,29,40,18,10,1
87,6,7,2,0,0,0,706,67,6,14,1,0,0,0,22,32,10,10,0
40,1,5,1,0,0,0,479,94,6,10,2,1,0,1,23,36,9,8,1
66,1,5,0,0,0,0,602,93,3,24,2,2,0,0,27,40,9,7,1
58,0,9,3,1,0,0,536,99,1,10,8,3,0,0,0,42,12,21,1
30,6,0,3,0,0,0,504,97,1,0,2,1,0,0,5,32,0,5,0
87,9,3,0,0,0,0,593,117,10,18,2,3,0,0,8,40,18,5,1
96,5,5,1,3,0,0,528,93,4,14,1,1,0,0,21,46,8,10,1
75,5,7,2,0,0,0,581,91,0,14,1,0,0,1,12,49,12,10,0
47,0,4,0,1,0,0,661,64,0,12,1,1,0,1,7,52,1,6,0
171,13,6,0,1,0,0,950,129,18,60,3,1,0,0,7,41,42,10,1
85,4,4,0,2,0,0,548,151,3,21,1,0,0,1,13,32,13,7,0
105,7,6,1,1,0,0,603,105,8,24,1,1,1,0,44,29,14,9,1
88,6,7,4,1,0,0,709,131,7,34,2,0,1,0,8,30,24,14,1
84,2,3,0,2,0,0,451,73,4,19,5,1,0,0,16,40,5,10,0
72,1,2,1,0,0,0,565,24,10,23,1,0,0,0,17,35,7,4,0
93,7,7,2,1,1,0,632,139,2,25,2,0,0,0,39,38,16,13,1
30,1,4,0,0,1,0,499,148,0,0,2,0,0,0,12,48,4,7,1
68,5,8,0,0,0,0,469,134,6,33,2,2,0,0,33,37,22,10,1
30,0,10,1,0,0,0,447,64,0,5,1,1,0,0,7,36,0,12,1
62,4,5,2,1,0,0,605,141,2,33,2,0,0,1,21,28,5,10,0
59,3,8,0,0,1,0,625,66,5,16,2,0,0,0,20,38,11,11,0
30,1,6,1,1,0,0,470,114,1,0,1,2,0,0,20,40,0,9,1
101,9,7,1,0,0,0,786,156,11,40,1,0,0,0,16,24,27,9,0
40,1,3,3,2,1,0,593,101,6,12,2,0,0,1,21,43,0,11,1
93,6,7,0,0,1,0,601,102,4,30,1,1,0,0,12,54,18,9,0
50,3,7,2,1,0,1,530,111,0,8,1,1,0,0,20,43,1,11,1
74,4,3,2,0,0,0,501,54,5,25,1,2,0,0,9,48,0,6,0
37,6,0,3,0,0,0,707,100,0,9,1,0,0,0,16,36,0,4,0
139,11,4,4,2,0,0,742,173,17,40,2,2,0,0,0,36,27,12,1
73,7,8,1,0,0,0,665,64,12,15,3,2,1,0,17,46,15,12,1
99,3,8,3,3,0,0,389,107,8,23,1,1,1,0,30,31,14,15,1
80,3,5,1,0,1,1,593,113,2,20,1,0,0,1,9,39,11,8,1
55,4,5,1,0,0,0,575,41,3,20,1,0,0,0,15,37,7,7,0
65,6,6,2,1,0,0,623,84,3,13,1,1,0,0,8,44,8,10,0
75,0,5,2,0,1,0,585,38,6,23,1,0,0,1,8,41,1,9,1
76,3,4,2,1,0,0,453,57,3,9,1,0,0,0,23,41,5,8,0
75,2,5,3,1,0,1,470,118,8,12,1,1,0,1,28,41,4,10,1
48,5,2,2,1,1,1,605,118,2,7,1,0,0,0,1,29,6,7,1
30,3,2,1,1,0,0,368,127,1,12,5,1,0,0,20,35,6,9,1
42,4,2,0,1,0,0,386,92,0,15,1,1,0,0,14,41,16,4,0
68,7,6,1,0,0,0,735,107,4,26,1,0,0,0,6,39,5,8,0
30,2,5,1,2,0,0,579,39,1,0,1,0,0,0,20,30,6,9,0
83,4,7,2,1,1,1,454,68,2,25,1,0,0,1,26,38,13,12,1
71,1,3,0,1,0,0,577,29,1,22,1,1,1,0,17,42,1,5,0
38,2,3,0,1,0,0,580,49,6,4,3,1,0,0,21,38,8,7,0
42,0,2,2,0,0,0,488,47,0,6,4,0,0,1,20,39,6,8,0
44,5,3,3,2,1,0,510,90,0,5,1,0,0,1,18,39,0,10,1
60,2,5,1,2,0,0,378,58,1,5,3,0,0,0,45,46,6,11,0
65,0,4,0,0,0,1,363,109,0,13,1,0,0,0,28,42,5,5,1
104,4,8,2,1,0,0,573,118,7,22,1,1,0,0,25,40,18,12,1
30,0,0,0,1,0,0,449,86,3,0,1,1,0,0,9,42,8,2,0
30,0,1,2,0,0,0,546,49,0,3,3,1,0,1,14,43,0,6,0
91,4,8,3,1,1,0,517,110,5,6,2,2,0,0,14,42,13,15,1
53,2,7,1,1,1,0,609,86,0,18,2,1,0,0,23,39,6,12,1
67,6,3,3,0,0,0,604,135,8,18,2,2,0,0,20,39,13,8,1
132,3,6,1,0,0,0,546,105,12,38,2,0,0,0,20,38,25,9,0
108,8,6,3,0,0,1,708,125,9,37,1,1,0,1,17,37,18,10,1
70,0,9,2,0,0,0,380,8,6,19,1,0,0,0,17,48,14,12,0
82,6,3,2,0,1,0,553,69,7,19,2,0,0,1,15,43,15,8,0
61,5,4,3,0,0,0,447,28,6,13,1,0,0,0,23,40,19,8,0
85,1,3,2,0,0,0,477,43,5,16,1,0,0,0,4,47,15,6,0
60,5,3,1,2,0,0,470,118,0,17,1,1,1,0,21,36,11,7,1
44,0,0,3,0,0,0,559,61,1,0,1,0,0,0,17,48,7,4,0
57,7,4,1,0,0,0,542,112,3,11,1,1,0,1,11,28,2,6,1
108,0,8,1,1,0,0,315,124,4,25,1,1,0,0,26,43,23,11,0
112,8,2,3,0,0,0,535,159,9,37,1,2,0,0,18,37,26,6,0
74,1,2,0,1,0,0,542,104,2,16,2,0,0,0,7,41,0,5,0
90,6,4,1,0,0,0,584,83,7,19,2,1,0,0,0,46,25,7,0
47,9,3,2,1,1,0,733,155,3,15,5,3,1,0,22,48,17,12,1
80,2,4,0,0,0,0,552,89,5,21,1,0,0,1,13,42,8,5,0
52,2,8,0,1,0,0,566,39,0,8,1,0,0,0,29,42,17,10,0
98,3,6,3,0,0,0,400,72,0,20,1,0,0,0,5,46,15,10,0
51,1,3,2,0,0,0,378,38,2,15,1,0,1,0,41,56,18,6,0
57,4,5,1,1,0,0,495,164,6,8,2,3,1,0,15,40,11,9,1
58,3,2,0,0,0,0,516,72,0,3,2,1,0,0,25,39,8,4,0
50,4,4,4,0,0,0,601,109,4,10,1,5,0,0,3,45,11,9,1
30,2,5,4,2,0,0,516,112,3,4,1,0,0,0,20,32,9,12,0
30,8,5,3,0,0,0,379,121,4,10,3,0,0,0,20,35,3,11,0
100,0,7,0,0,0,0,523,119,10,24,3,0,0,0,26,30,18,10,0
57,2,4,0,0,1,0,512,83,1,3,1,1,0,0,26,38,10,6,0
30,0,6,1,1,1,0,548,132,0,0,1,2,0,0,20,46,5,10,1
30,1,2,1,0,0,0,545,70,0,0,1,0,0,0,15,26,0,4,0
30,1,2,1,0,0,0,548,104,0,0,1,2,0,0,20,32,0,4,1
41,3,2,1,0,1,0,496,41,1,11,1,1,0,0,0,33,6,5,0
83,6,1,1,0,0,1,598,87,10,19,5,1,0,0,10,44,19,7,1
30,1,6,2,1,0,0,439,130,2,8,2,2,1,0,11,46,0,11,1
58,1,9,0,0,0,0,512,48,7,16,1,2,0,1,13,45,12,10,0
30,1,2,0,1,0,0,562,66,0,0,1,0,0,0,20,43,1,4,0
92,4,5,3,0,1,0,608,73,7,18,1,0,0,0,23,37,12,10,1
71,4,5,0,1,0,0,508,38,6,9,1,1,0,0,9,42,8,7,1
69,7,3,2,0,0,0,527,129,2,17,2,1,0,0,5,46,9,7,1
109,5,5,2,1,0,0,539,87,7,26,3,2,0,0,10,33,28,11,1
92,4,6,1,1,0,0,477,111,6,37,1,1,0,0,0,40,23,9,1
73,2,8,0,1,0,0,560,83,12,19,2,2,0,0,12,57,14,11,1
32,3,2,0,1,0,0,565,75,0,7,1,0,0,0,7,49,0,4,0
30,4,4,1,2,0,0,470,112,0,7,1,0,0,0,19,30,7,8,0
49,4,3,2,1,0,1,581,99,0,12,1,1,0,0,20,40,2,7,0
30,3,4,1,0,1,0,518,138,0,5,1,0,0,1,10,40,10,7,1
118,6,6,0,1,0,0,569,143,10,27,1,1,1,0,4,42,14,8,1
65,1,6,0,0,1,0,493,13,4,6,1,1,0,0,15,39,0,8,0
63,2,0,2,3,0,0,471,43,0,0,1,1,0,0,13,42,15,6,0
84,4,5,1,2,0,0,678,84,8,27,1,1,0,0,14,34,19,9,0
101,9,5,1,0,0,0,745,71,16,32,1,1,0,0,0,20,30,7,1
47,0,5,3,0,1,0,490,21,2,4,1,1,0,0,0,32,0,10,1
88,5,7,1,1,0,0,454,135,11,27,1,0,0,0,32,42,20,10,1
59,3,3,5,0,0,0,544,97,2,6,1,2,0,0,0,47,14,9,1
53,2,2,1,0,0,0,651,68,3,9,1,2,0,0,10,41,12,4,0
30,4,3,1,2,0,0,529,177,0,4,5,2,0,0,13,43,0,11,1
91,3,5,0,0,0,0,627,90,9,23,3,3,0,0,21,44,6,8,1
58,5,3,1,2,0,0,619,92,0,10,2,3,0,0,1,50,9,8,1
36,1,2,0,1,0,0,400,85,8,2,1,0,0,0,26,47,6,4,0
62,4,5,2,0,0,0,765,33,0,18,1,0,0,0,25,44,12,8,0
72,5,7,1,0,0,0,567,45,4,11,1,1,0,0,26,42,11,9,0
90,7,6,2,2,0,0,695,119,6,32,2,1,0,0,23,35,22,12,1
54,0,2,1,0,1,0,578,83,6,0,3,0,0,0,11,45,0,7,0
46,6,9,1,0,0,0,674,75,3,12,2,2,0,0,0,25,11,12,1
75,7,1,1,0,0,0,509,89,7,28,2,1,0,0,20,52,13,4,0
61,3,4,0,0,0,0,521,61,6,15,2,2,0,1,15,41,3,6,1
80,7,5,4,1,0,1,536,118,6,10,1,2,0,0,21,36,21,11,1
64,3,6,1,0,0,0,576,83,3,2,1,1,0,0,14,41,9,8,0
89,3,6,2,1,0,0,571,128,8,30,3,0,0,0,27,33,17,12,1
30,0,1,0,1,0,0,674,32,3,0,3,1,0,0,14,41,6,5,0
30,1,1,2,1,0,0,450,49,1,0,1,2,0,1,10,53,1,5,0
47,6,5,0,0,2,0,596,84,8,15,4,0,0,0,9,38,2,11,1
116,3,5,1,1,1,1,427,131,8,22,1,3,0,0,30,34,19,9,1
30,2,6,0,0,1,0,502,43,0,0,1,1,0,0,1,26,2,8,0
50,6,5,0,1,0,0,471,99,2,0,2,0,0,0,6,39,8,8,0
37,2,9,0,1,0,0,510,95,0,12,1,0,1,0,9,33,8,11,1
72,3,3,1,0,1,0,504,73,9,7,1,0,0,0,22,40,8,6,0
48,4,2,0,1,0,0,446,55,2,10,5,1,0,0,15,48,4,8,0
50,2,4,0,0,0,0,436,33,0,8,1,1,0,0,0,41,12,5,0
30,3,5,3,2,1,1,381,142,0,0,1,1,0,0,20,38,0,12,1
109,9,7,0,0,1,0,781,122,13,30,1,2,0,0,0,39,29,9,1
95,3,5,0,0,1,0,637,102,4,19,4,1,0,1,28,31,8,10,1
61,0,4,3,1,1,0,359,124,1,0,1,1,1,1,20,34,0,10,1
123,7,5,3,0,0,0,702,90,12,15,1,0,0,0,24,32,9,9,1
76,5,5,0,1,0,0,705,82,7,21,1,0,0,0,12,39,0,7,0
106,0,7,1,0,0,0,445,92,8,28,1,0,0,0,11,46,19,9,1
35,1,0,0,0,0,0,476,51,0,0,1,0,0,0,7,49,4,1,0
104,10,7,3,2,0,0,676,112,10,35,1,4,0,0,20,36,14,13,1
55,1,4,0,1,0,0,627,42,3,12,1,0,0,0,33,40,9,6,0
30,4,4,1,0,0,0,609,63,0,0,1,0,0,0,8,31,0,6,0
83,5,6,1,1,0,0,585,137,7,22,2,1,0,1,21,42,14,10,1
42,7,7,1,1,1,0,507,67,0,7,1,0,0,0,15,39,9,11,0
30,6,0,3,0,0,0,618,173,3,11,1,0,0,0,17,33,5,4,1
45,1,4,2,1,1,0,373,94,0,10,4,1,0,1,9,37,12,12,1
30,3,0,2,1,0,0,617,80,1,0,1,0,0,0,9,47,14,4,0
77,9,5,1,1,0,0,780,108,4,31,1,0,0,0,15,31,21,8,0
60,3,3,0,1,0,0,492,115,1,11,1,2,1,0,8,43,5,5,1
58,4,4,2,1,1,0,434,57,1,10,2,0,0,0,29,40,3,10,0
